number,serial_number,defective_act,poz_GP,tag,type,name_of_equipment,equipment_acceptance_date_PNR,equipment_manufacturer,project,date_of_detection,installation_location,description,reasons_for_failure,elimination_of_defects,operating_time,executor_3,executor_1,executor_2,person_approving,approval_date,number_letter_INVEST,letter_to_INVEST,location,notes,fio_locksmith_1,fio_locksmith_2,elimination_date,fio_responsible,mark_of_elimination,,,,,,,
101,№ 59354,КАИТ-УКПГ-2-32-12,32,BTF 39/3,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. (BTF 39/3),-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0078.030-ТХ (изм. 1),1/31/2024,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32),Периодически уходит в аппаратную неисправность,Некачественное выполнение СМР (кабельные вводы негерметичны),Произвести замену/ремонт дефектного оборудования,2000 ч,Алимбеков Ф.А.,Апенько Н.С.,Турлаков Н.В.,Никонов Ю.А.,1/31/2024,2024-02-08 исх.08-1131,2/8/2024,Склад КИПиА,"13.02.2024 - отправлен в ЦР КИПиА УАиМО;
26.02.2024 - Доставил со службы метрологии датчик пламени на УКПГ-2 в склад КАиТ 304 ",Маркин Ю.А.,Чегодаев М.Е.,,,
102,№ 59431,КАИТ-УКПГ-2-32-13,32,BTF 37/2,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. (BTF 37/2),-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0078.030-ТХ (изм. 1),1/31/2024,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32),Залит жидкостью - сгнили элементы разъемов,Некачественное выполнение СМР (кабельные вводы негерметичны),Произвести замену/ремонт дефектного оборудования,2000 ч,Алимбеков Ф.А.,Апенько Н.С.,Турлаков Н.В.,Никонов Ю.А.,1/31/2024,2024-02-08 исх.08-1131,2/8/2024,Склад КИПиА,"10.02.2024 - отправлен в ЦР КИПиА УАиМО;
21.02.2024 - установлен новый со склада взамен снятого ранее №61961;
26.02.2024 - Доставил с службы метрологии датчик пламени на УКПГ-2 в склад КАиТ 304 ",Маркин Ю.А.,Чегодаев М.Е.,,,
103,№ 59469,КАИТ-УКПГ-2-32-14,32,BTF 39/1,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. (BTF 39/1),-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0078.030-ТХ (изм. 1),1/31/2024,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32),Залит жидкостью - сгнили элементы разъемов,Некачественное выполнение СМР (кабельные вводы негерметичны),Произвести замену/ремонт дефектного оборудования,2000 ч,Алимбеков Ф.А.,Апенько Н.С.,Турлаков Н.В.,Никонов Ю.А.,1/31/2024,2024-02-08 исх.08-1131,2/8/2024,Склад КИПиА,"10.02.2024 - отправлен в ЦР КИПиА УАиМО;
26.02.2024 - Доставил с службы метрологии датчик пламени на УКПГ-2 в склад КАиТ 304 ",Маркин Ю.А.,Чегодаев М.Е.,,,
123,№ 52648,КАИТ-УКПГ-2-32-15,32,BTF 41/1,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. (BTF 41/1),-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0016.032-ПС.СО1(изм. 1),2/21/2024,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32),"Не выдает сигнал ""Пожар""",Некачественное выполнение СМР (кабельные вводы негерметичны),Произвести замену/ремонт дефектного оборудования,2360 ч,Шулаков А.Ю.,Апенько Н.С.,Турлаков Н.В.,Никонов Ю.А.,,,,Мастерская,"21.02.2024 - Демонтирован;
21.02.2024 - Вместо него установлен новый со склада ИПЭС-ИК/УФ, № 61961;",Соколов А.В.,,,,
,№ 62190261,КАИТ-УКПГ-2-32-18,32,,Электропривод,БСЦУ-ОА2-IIBU УХЛ1 v1.1,12/12/2022,"ООО ""Техбезопасность""",0092.020.014.Р5.0004.149.0002.0016.032-ТХ (изм. 3),3/18/2024, Поз.32. АВО газоконденсата 2-ТН,Пробой изоляции обмоток электродвигателя,Залит водой,Произвести замену/ремонт дефектного оборудования,11088 ч,Шулаков А.Ю.,Апенько Н.С.,Турыгин Ю.С.,Никонов Ю.А.,,,,Контейнер,"18.03.2024 - Снят для просушки;
03.04.2024 - Контейнер",Морозов А.А.,,,,
11,№ 51330,КАИТ-УКПГ-2-32-2,32,BTF 40/3,Извещатель пламени,"Извещатель пламени пожарный ИП 329/330-1-1 ИПЭС-ИК/УФ в количестве 1 шт. , Зав.№ 51330",-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0078.030-ТХ.ОЛ10-1 (изм. 0) (СО1 п.3),5/4/2023,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32). BTF 40/3,При подаче напряжения питания 24В постоянного тока не включается светодиод индикации состояния ПИ. Подключение выполнено в соответствии с ЖСКФ.425248.001 РЭ,Дефектное оборудование,Произвести замену/ремонт дефектного оборудования,2000 ч,Шулаков А.Ю.,Лупандин Д.А.,Старинец И.А.,Кутузов А.Н.,6/1/2023,№ 02/92-5351 от 06.07.2023,7/8/2023,ЦР КИПиА,"26.08.2023 - КАИТ-УГПГ-2-32-3;
31.01.2023 - Ревизия датчика;
13.02.2024 - отправлен в ЦР КИПиА УАиМО",Маркин Ю.А.,,,,
55,№ 51036,КАИТ-УКПГ-2-32-3,32,BFT 42/4,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. Зав.№ 51036 (BTF 42/4),11/28/2022,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0016-ПС (изм. 1),8/26/2023,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32). BTF 42/4,При подаче питания через определенное время уходит в «Неисправность датчика»,"BFT 42/4 - дефектное оборудование, также не соответствует требованиям ПАО ""Газпром"" об остаточных сроках гарантии (год изготовления 2019) на дату передачи в монтаж",Произвести замену/ремонт дефектного оборудования,3000 ч,Ермаков А.Б.,Бояркин И.С.,Усов А.С.,Никонов Ю.А.,8/31/2023,"2023-11-29 исх. 08/9616 
(П-80/200/3/10689)",11/29/2023,Склад КИПиА,"26.08.2023 - КАИТ-УГПГ-2-32-2;
31.01.2023 - Ревизия датчика;
13.02.2024 - отправлен в ЦР КИПиА УАиМО;
26.02.2024 - Доставил со службы метрологии датчик пламени на УКПГ-2 в склад КАиТ 304 ",Маркин Ю.А.,Чегодаев М.Е.,,,
104,№ 51971,КАИТ-УКПГ-2-32-7,32,BTF43/2,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. (BTF 43/2),-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0078.030-ТХ (изм. 1),1/31/2024,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32),Периодически уходит в аппаратную неисправность,Некачественное выполнение СМР (кабельные вводы негерметичны),Произвести замену/ремонт дефектного оборудования,2000 ч,Алимбеков Ф.А.,Апенько Н.С.,Турлаков Н.В.,Никонов Ю.А.,1/31/2024,2024-02-08 исх.08-1131,2/8/2024,Склад КИПиА,"13.02.2024 - отправлен в ЦР КИПиА УАиМО;
26.02.2024 - Доставил со службы метрологии датчик пламени на УКПГ-2 в склад КАиТ 304 ",Маркин Ю.А.,Чегодаев М.Е.,,,
105,№ 51973,КАИТ-УКПГ-2-32-8,32,BTF 42/2,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. (BTF 42/2),-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0078.030-ТХ (изм. 1),1/31/2024,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32),Периодически уходит в аппаратную неисправность,Некачественное выполнение СМР (кабельные вводы негерметичны),Произвести замену/ремонт дефектного оборудования,2000 ч,Алимбеков Ф.А.,Апенько Н.С.,Турлаков Н.В.,Никонов Ю.А.,1/31/2024,2024-02-08 исх.08-1131,2/8/2024,Склад КИПиА,"13.02.2024 - отправлен в ЦР КИПиА УАиМО;
26.02.2024 - Доставил со службы метрологии датчик пламени на УКПГ-2 в склад КАиТ 304 ",Маркин Ю.А.,Чегодаев М.Е.,,,
106,№ 52961,КАИТ-УКПГ-2-32-9,32,BTF 43/1,Извещатель пламени,Извещатель пламени ИП 329/330-1-1 ИПЭС-ИК/УФ. (BTF 43/1),-,"АО ""Электростандарт-прибор""",0092.020.014.Р5.0004.149.0002.0078.030-ТХ (изм. 1),1/31/2024,УКПГ-2. Здание установки стабилизации конденсата (поз. по ГП32),Периодически уходит в аппаратную неисправность,Некачественное выполнение СМР (кабельные вводы негерметичны),Произвести замену/ремонт дефектного оборудования,2000 ч,Алимбеков Ф.А.,Апенько Н.С.,Турлаков Н.В.,Никонов Ю.А.,1/31/2024,2024-02-08 исх.08-1131,2/8/2024,ЦР КИПиА,13.02.2024 - отправлен в ЦР КИПиА УАиМО,Маркин Ю.А.,,,,
31,№ 19-0501,КАИТ-УКПГ-2-34-1,34,,Электропривод,"Модульная компрессорная станция с электрическим приводом мощностью 1000 кВт (МКС-16.110-99 ГЭ(ПС).01 (Г) (Электропривод входных жалюзи, ДСТР116-1,0-13б-IIBT4 УХЛ1, зав. №92090315 производства ОАО «АВС ЗЭиМ Автоматизация» в составе АВО газа, зав. №0115, производство АО «Теплохим»). Зав.№ 19-0501",-,ООО «Курганхиммаш»,"0092.020.014.Р5.0004.149.0002.102б.034-ТХГП; 
МКС-16.10-99 ГЭ(ПС). 01.80.00.000.ЭМ.1.6",8/8/2023,"УКПГ-2. Здание компрессорного цеха (поз. по ГП34), Модульная компрессорная станция с электрическим приводом мощностью 1000 кВт (МКС-16.110-99 ГЭ(ПС).01 (Г), АВО газа КУ №4, М5.1",Не работает. Внутри блока конечных выключателей скапливается вода,Нарушена герметичность устройства,Произвести замену или ремонт дефектного оборудования,0 ч,Ермаков А.Б.,Лупандин Д.А.,Манюк В.А.,Никонов Ю.А.,8/12/2023,"№ 08/6815 от 28.08.2023 
П-80/200/3/7638 от 21.08.2023",8/28/2023,,,,,,,
